Mon Day Year Open High Low Close Volume Adjclose
2 28 2003 837.28 847 837.28 841.15 1373300000 841.15
3 3 2003 841.15 852.34 832.74 834.81 1208900000 834.81
3 4 2003 834.81 835.43 821.96 821.99 1256600000 821.99
3 5 2003 821.99 829.87 819 829.85 1332700000 829.85
3 6 2003 829.85 829.85 819.85 822.1 1299200000 822.1
3 7 2003 822.1 829.55 811.23 828.89 1368500000 828.89
3 10 2003 828.89 828.89 806.57 807.48 1.255e+09 807.48
3 11 2003 807.48 814.25 800.3 800.73 1427700000 800.73
3 12 2003 800.73 804.19 788.9 804.19 1.62e+09 804.19
3 13 2003 804.19 832.02 804.19 831.9 1816300000 831.9
3 14 2003 831.89 841.39 828.26 833.27 1541900000 833.27
3 17 2003 833.27 862.79 827.17 862.79 1700420000 862.79
3 18 2003 862.79 866.94 857.36 866.45 1555100000 866.45
3 19 2003 866.45 874.99 861.21 874.02 1473400000 874.02
3 20 2003 874.02 879.6 859.01 875.67 1439100000 875.67
3 21 2003 875.84 895.9 875.84 895.79 1883710000 895.79
3 24 2003 895.79 895.79 862.02 864.23 1.293e+09 864.23
3 25 2003 864.23 879.87 862.59 874.74 1333400000 874.74
3 26 2003 874.74 875.8 866.47 869.95 1319700000 869.95
3 27 2003 869.95 874.15 858.09 868.52 1232900000 868.52
3 28 2003 868.52 869.88 860.83 863.5 1.227e+09 863.5
3 31 2003 863.5 863.5 843.68 848.18 1495500000 848.18
4 1 2003 848.18 861.28 847.85 858.48 1461600000 858.48
4 2 2003 858.48 884.57 858.48 880.9 1589800000 880.9
4 3 2003 880.9 885.89 876.12 876.45 1339500000 876.45
4 4 2003 876.45 882.73 874.23 878.85 1241200000 878.85
4 7 2003 878.85 904.89 878.85 879.93 1.494e+09 879.93
4 8 2003 879.93 883.11 874.68 878.29 1235400000 878.29
4 9 2003 878.29 887.35 865.72 865.99 1293700000 865.99
4 10 2003 865.99 871.78 862.76 871.58 1275300000 871.58
4 11 2003 871.58 883.34 865.92 868.3 1141600000 868.3
4 14 2003 868.3 885.26 868.3 885.23 1.131e+09 885.23
4 15 2003 885.23 891.27 881.85 890.81 1460200000 890.81
4 16 2003 890.81 896.77 877.93 879.91 1587600000 879.91
4 17 2003 879.91 893.83 879.2 893.58 1430600000 893.58
4 21 2003 893.58 898.01 888.17 892.01 1118700000 892.01
4 22 2003 892.01 911.74 886.7 911.37 1631200000 911.37
4 23 2003 911.37 919.74 909.89 919.02 1667200000 919.02
4 24 2003 919.02 919.02 906.69 911.43 1648100000 911.43
4 25 2003 911.43 911.43 897.52 898.81 1335800000 898.81
4 28 2003 898.81 918.15 898.81 914.84 1.273e+09 914.84
4 29 2003 914.84 924.24 911.1 917.84 1525600000 917.84
4 30 2003 917.84 922.01 911.7 916.92 1788510000 916.92
5 1 2003 916.92 919.68 902.83 916.3 1397500000 916.3
5 2 2003 916.3 930.56 912.35 930.08 1554300000 930.08
5 5 2003 930.08 933.88 924.55 926.55 1446300000 926.55
5 6 2003 926.55 939.61 926.38 934.39 1649600000 934.39
5 7 2003 934.39 937.22 926.41 929.62 1531900000 929.62
5 8 2003 929.62 929.62 919.72 920.27 1379600000 920.27
5 9 2003 920.27 933.77 920.27 933.41 1326100000 933.41
5 12 2003 933.41 946.84 929.3 945.11 1378800000 945.11
5 13 2003 945.11 947.51 938.91 942.3 1418100000 942.3
5 14 2003 942.3 947.29 935.24 939.28 1401800000 939.28
5 15 2003 939.28 948.23 938.79 946.67 1508700000 946.67
5 16 2003 946.67 948.65 938.6 944.3 1505500000 944.3
5 19 2003 944.3 944.3 920.23 920.77 1375700000 920.77
5 20 2003 920.77 925.34 912.05 919.73 1505300000 919.73
5 21 2003 919.73 923.85 914.91 923.42 1457800000 923.42
5 22 2003 923.42 935.3 922.54 931.87 1448500000 931.87
5 23 2003 931.87 935.2 927.42 933.22 1.201e+09 933.22
5 27 2003 933.22 952.76 927.33 951.48 1.532e+09 951.48
5 28 2003 951.48 959.39 950.12 953.22 1.559e+09 953.22
5 29 2003 953.22 962.08 946.23 949.64 1685800000 949.64
5 30 2003 949.64 965.38 949.64 963.59 1688800000 963.59
6 2 2003 963.59 979.11 963.59 967 1662500000 967
6 3 2003 967 973.02 964.47 971.56 1450200000 971.56
6 4 2003 971.56 987.85 970.72 986.24 1618700000 986.24
6 5 2003 986.24 990.14 978.13 990.14 1693100000 990.14
6 6 2003 990.14 1007.69 986.01 987.76 1837200000 987.76
6 9 2003 987.76 987.76 972.59 975.93 1.307e+09 975.93
6 10 2003 975.93 984.84 975.93 984.84 1275400000 984.84
6 11 2003 984.84 997.48 981.61 997.48 1.52e+09 997.48
6 12 2003 997.48 1002.74 991.27 998.51 1553100000 998.51
6 13 2003 998.51 1000.92 984.27 988.61 1271600000 988.61
6 16 2003 988.61 1010.86 988.61 1010.74 1345900000 1010.74
6 17 2003 1010.74 1015.33 1007.04 1011.66 1479700000 1011.66
6 18 2003 1011.66 1015.12 1004.61 1010.09 1488900000 1010.09
6 19 2003 1010.09 1011.22 993.08 994.7 1530100000 994.7
6 20 2003 994.7 1002.09 993.36 995.69 1.698e+09 995.69
6 23 2003 995.69 995.69 977.4 981.64 1398100000 981.64
6 24 2003 981.64 987.84 979.08 983.45 1388300000 983.45
6 25 2003 983.45 991.64 974.86 975.32 1459200000 975.32
6 26 2003 975.32 986.53 973.8 985.82 1387400000 985.82
6 27 2003 985.82 988.88 974.29 976.22 1267800000 976.22
6 30 2003 976.22 983.61 973.6 974.5 1587200000 974.5
7 1 2003 974.5 983.26 962.1 982.32 1460200000 982.32
7 2 2003 982.32 993.78 982.32 993.75 1519300000 993.75
7 3 2003 993.75 995 983.34 985.7 775900000 985.7
7 7 2003 985.7 1005.56 985.7 1004.42 1429100000 1004.42
7 8 2003 1004.42 1008.92 998.73 1007.84 1565700000 1007.84
7 9 2003 1007.84 1010.43 998.17 1002.21 1.618e+09 1002.21
7 10 2003 1002.21 1002.21 983.63 988.7 1465700000 988.7
7 11 2003 988.7 1000.86 988.7 998.14 1212700000 998.14
7 14 2003 998.14 1015.41 998.14 1003.86 1448900000 1003.86
7 15 2003 1003.86 1009.61 996.67 1000.42 1518600000 1000.42
7 16 2003 1000.42 1003.47 989.3 994.09 1.662e+09 994.09
7 17 2003 994 994 978.6 981.73 1661400000 981.73
7 18 2003 981.73 994.25 981.71 993.32 1365200000 993.32
7 21 2003 993.32 993.32 975.63 978.8 1254200000 978.8
7 22 2003 978.8 990.29 976.08 988.11 1439700000 988.11
7 23 2003 988.11 989.86 979.79 988.61 1362700000 988.61
7 24 2003 988.61 998.89 981.07 981.6 1.559e+09 981.6
7 25 2003 981.6 998.71 977.49 998.68 1397500000 998.68
7 28 2003 998.68 1000.68 993.59 996.52 1328600000 996.52
7 29 2003 996.52 998.64 984.15 989.28 1508900000 989.28
7 30 2003 989.28 992.62 985.96 987.49 1391900000 987.49
7 31 2003 987.49 1004.59 987.49 990.31 1.608e+09 990.31
8 1 2003 990.31 990.31 978.86 980.15 1390600000 980.15
8 4 2003 980.15 985.75 966.79 982.82 1318700000 982.82
8 5 2003 982.82 982.82 964.97 965.46 1351700000 965.46
8 6 2003 965.46 975.74 960.84 967.08 1.491e+09 967.08
8 7 2003 967.08 974.89 963.82 974.12 1389300000 974.12
8 8 2003 974.12 980.57 973.83 977.59 1086600000 977.59
8 11 2003 977.59 985.46 974.21 980.59 1022200000 980.59
8 12 2003 980.59 990.41 979.9 990.35 1132300000 990.35
8 13 2003 990.35 992.5 980.85 984.03 1208800000 984.03
8 14 2003 984.03 991.91 980.36 990.51 1186800000 990.51
8 15 2003 990.51 992.39 987.1 990.67 636370000 990.67
8 18 2003 990.67 1000.35 990.67 999.74 1127600000 999.74
8 19 2003 999.74 1003.3 995.3 1002.35 1300600000 1002.35
8 20 2003 1002.35 1003.54 996.62 1000.3 1210800000 1000.3
8 21 2003 1000.3 1009.53 999.33 1003.27 1407100000 1003.27
8 22 2003 1003.27 1011.01 992.62 993.06 1308900000 993.06
8 25 2003 993.06 993.71 987.91 993.71 971700000 993.71
8 26 2003 993.71 997.93 983.57 996.73 1178700000 996.73
8 27 2003 996.73 998.05 993.33 996.79 1051400000 996.79
8 28 2003 996.79 1004.12 991.42 1002.84 1165200000 1002.84
8 29 2003 1002.84 1008.85 999.52 1008.01 945100000 1008.01
9 2 2003 1008.01 1022.59 1005.73 1021.99 1470500000 1021.99
9 3 2003 1021.99 1029.34 1021.99 1026.27 1675600000 1026.27
9 4 2003 1026.27 1029.17 1022.19 1027.97 1453900000 1027.97
9 5 2003 1027.97 1029.21 1018.19 1021.39 1465200000 1021.39
9 8 2003 1021.39 1032.41 1021.39 1031.64 1299300000 1031.64
9 9 2003 1031.64 1031.64 1021.14 1023.17 1414800000 1023.17
9 10 2003 1023.17 1023.17 1009.74 1010.92 1582100000 1010.92
9 11 2003 1010.92 1020.88 1010.92 1016.42 1335900000 1016.42
9 12 2003 1016.42 1019.65 1007.71 1018.63 1236700000 1018.63
9 15 2003 1018.63 1019.79 1013.59 1014.81 1151300000 1014.81
9 16 2003 1014.81 1029.66 1014.81 1029.32 1403200000 1029.32
9 17 2003 1029.32 1031.34 1024.53 1025.97 1338210000 1025.97
9 18 2003 1025.97 1040.16 1025.75 1039.58 1498800000 1039.58
9 19 2003 1039.58 1040.29 1031.89 1036.3 1518600000 1036.3
9 22 2003 1036.3 1036.3 1018.3 1022.82 1278800000 1022.82
9 23 2003 1022.82 1030.12 1021.54 1029.03 1301700000 1029.03
9 24 2003 1029.03 1029.83 1008.93 1009.38 1.556e+09 1009.38
9 25 2003 1009.38 1015.97 1003.26 1003.27 1.53e+09 1003.27
9 26 2003 1003.27 1003.45 996.08 996.85 1472500000 996.85
9 29 2003 996.85 1006.89 995.31 1006.58 1366500000 1006.58
9 30 2003 1006.58 1006.58 990.36 995.97 1590500000 995.97
10 1 2003 995.97 1018.22 995.97 1018.22 1566300000 1018.22
10 2 2003 1018.22 1021.87 1013.38 1020.24 1269300000 1020.24
10 3 2003 1020.24 1039.31 1020.24 1029.85 1570500000 1029.85
10 6 2003 1029.85 1036.48 1029.15 1034.35 1025800000 1034.35
10 7 2003 1034.35 1039.25 1026.27 1039.25 1279500000 1039.25
10 8 2003 1039.25 1040.06 1030.96 1033.78 1262500000 1033.78
10 9 2003 1033.78 1048.28 1033.78 1038.73 1578700000 1038.73
10 10 2003 1038.73 1040.84 1035.74 1038.06 1108100000 1038.06
10 13 2003 1038.06 1048.9 1038.06 1045.35 1040500000 1045.35
10 14 2003 1045.35 1049.49 1040.84 1049.48 1271900000 1049.48
10 15 2003 1049.48 1053.79 1043.15 1046.76 1521100000 1046.76
10 16 2003 1046.76 1052.94 1044.04 1050.07 1417700000 1050.07
10 17 2003 1050.07 1051.89 1036.57 1039.32 1.352e+09 1039.32
10 20 2003 1039.32 1044.69 1036.13 1044.68 1172600000 1044.68
10 21 2003 1044.68 1048.57 1042.59 1046.03 1.498e+09 1046.03
10 22 2003 1046.03 1046.03 1028.39 1030.36 1647200000 1030.36
10 23 2003 1030.36 1035.44 1025.89 1033.77 1604300000 1033.77
10 24 2003 1033.77 1033.77 1018.32 1028.91 1420300000 1028.91
10 27 2003 1028.91 1037.75 1028.91 1031.13 1371800000 1031.13
10 28 2003 1031.13 1046.79 1031.13 1046.79 1629200000 1046.79
10 29 2003 1046.79 1049.83 1043.35 1048.11 1562600000 1048.11
10 30 2003 1048.11 1052.81 1043.82 1046.94 1629700000 1046.94
10 31 2003 1046.94 1053.09 1046.94 1050.71 1498900000 1050.71
11 3 2003 1050.71 1061.44 1050.71 1059.02 1378200000 1059.02
11 4 2003 1059.02 1059.02 1051.7 1053.25 1417600000 1053.25
11 5 2003 1053.25 1054.54 1044.88 1051.81 1401800000 1051.81
11 6 2003 1051.81 1058.94 1046.93 1058.05 1453900000 1058.05
11 7 2003 1058.05 1062.39 1052.17 1053.21 1440500000 1053.21
11 10 2003 1053.21 1053.65 1045.58 1047.11 1243600000 1047.11
11 11 2003 1047.11 1048.23 1043.46 1046.57 1162500000 1046.57
11 12 2003 1046.57 1059.1 1046.57 1058.53 1349300000 1058.53
11 13 2003 1058.56 1059.62 1052.96 1058.41 1.383e+09 1058.41
11 14 2003 1058.41 1063.65 1048.11 1050.35 1356100000 1050.35
11 17 2003 1050.35 1050.35 1035.28 1043.63 1374300000 1043.63
11 18 2003 1043.63 1048.77 1034 1034.15 1354300000 1034.15
11 19 2003 1034.15 1043.95 1034.15 1042.44 1326200000 1042.44
11 20 2003 1042.44 1046.48 1033.42 1033.65 1326700000 1033.65
11 21 2003 1033.65 1037.57 1031.2 1035.28 1273800000 1035.28
11 24 2003 1035.28 1052.08 1035.28 1052.08 1302800000 1052.08
11 25 2003 1052.08 1058.05 1049.31 1053.89 1333700000 1053.89
11 26 2003 1053.89 1058.45 1048.28 1058.45 1097700000 1058.45
11 28 2003 1058.45 1060.63 1056.77 1058.2 487220000 1058.2
12 1 2003 1058.2 1070.47 1058.2 1070.12 1.375e+09 1070.12
12 2 2003 1070.12 1071.22 1065.22 1066.62 1383200000 1066.62
12 3 2003 1066.62 1074.3 1064.63 1064.73 1441700000 1064.73
12 4 2003 1064.73 1070.37 1063.15 1069.72 1463100000 1069.72
12 5 2003 1069.72 1069.72 1060.09 1061.5 1265900000 1061.5
12 8 2003 1061.5 1069.59 1060.93 1069.3 1218900000 1069.3
12 9 2003 1069.3 1071.94 1059.16 1060.18 1465500000 1060.18
12 10 2003 1060.18 1063.02 1053.41 1059.05 1.444e+09 1059.05
12 11 2003 1059.05 1073.63 1059.05 1071.21 1441100000 1071.21
12 12 2003 1071.21 1074.76 1067.64 1074.14 1223100000 1074.14
12 15 2003 1074.14 1082.79 1068 1068.04 1520800000 1068.04
12 16 2003 1068.04 1075.94 1068.04 1075.13 1547900000 1075.13
12 17 2003 1075.13 1076.54 1071.14 1076.48 1441700000 1076.48
12 18 2003 1076.48 1089.5 1076.48 1089.18 1579900000 1089.18
12 19 2003 1089.18 1091.06 1084.19 1088.66 1657300000 1088.66
12 22 2003 1088.66 1092.94 1086.14 1092.94 1251700000 1092.94
12 23 2003 1092.94 1096.95 1091.73 1096.02 1145300000 1096.02
12 24 2003 1096.02 1096.4 1092.73 1094.04 518060000 1094.04
12 26 2003 1094.04 1098.47 1094.04 1095.89 356070000 1095.89
12 29 2003 1095.89 1109.48 1095.89 1109.48 1058800000 1109.48
12 30 2003 1109.48 1109.75 1106.41 1109.64 1012600000 1109.64
12 31 2003 1109.64 1112.56 1106.21 1111.92 1027500000 1111.92
1 2 2004 1111.92 1118.85 1105.08 1108.48 1153200000 1108.48
1 5 2004 1108.48 1122.22 1108.48 1122.22 1578200000 1122.22
1 6 2004 1122.22 1124.46 1118.44 1123.67 1494500000 1123.67
1 7 2004 1123.67 1126.33 1116.45 1126.33 1704900000 1126.33
1 8 2004 1126.33 1131.92 1124.91 1131.92 1868400000 1131.92
1 9 2004 1131.92 1131.92 1120.9 1121.86 1720700000 1121.86
1 12 2004 1121.86 1127.85 1120.9 1127.23 1510200000 1127.23
1 13 2004 1127.23 1129.07 1115.19 1121.22 1595900000 1121.22
1 14 2004 1121.22 1130.75 1121.22 1130.52 1514600000 1130.52
1 15 2004 1130.52 1137.11 1124.54 1132.05 1.695e+09 1132.05
1 16 2004 1132.05 1139.83 1132.05 1139.83 1721100000 1139.83
1 20 2004 1139.83 1142.93 1135.4 1138.77 1698200000 1138.77
1 21 2004 1138.77 1149.21 1134.62 1147.62 1757600000 1147.62
1 22 2004 1147.62 1150.51 1143.01 1143.94 1693700000 1143.94
1 23 2004 1143.94 1150.31 1136.85 1141.55 1561200000 1141.55
1 26 2004 1141.55 1155.38 1141 1155.37 1480600000 1155.37
1 27 2004 1155.37 1155.37 1144.05 1144.05 1673100000 1144.05
1 28 2004 1144.05 1149.14 1126.5 1128.48 1.842e+09 1128.48
1 29 2004 1128.48 1134.39 1122.38 1134.11 1921900000 1134.11
1 30 2004 1134.11 1134.17 1127.73 1131.13 1.635e+09 1131.13
2 2 2004 1131.13 1142.45 1127.87 1135.26 1599200000 1135.26
2 3 2004 1135.26 1137.44 1131.33 1136.03 1476900000 1136.03
2 4 2004 1136.03 1136.03 1124.74 1126.52 1634800000 1126.52
2 5 2004 1126.52 1131.17 1124.44 1128.59 1566600000 1128.59
2 6 2004 1128.59 1142.79 1128.39 1142.76 1477600000 1142.76
2 9 2004 1142.76 1144.46 1139.21 1139.81 1303500000 1139.81
2 10 2004 1139.81 1147.02 1138.7 1145.54 1403900000 1145.54
2 11 2004 1145.54 1158.89 1142.33 1157.76 1699300000 1157.76
2 12 2004 1157.76 1157.76 1151.44 1152.11 1464300000 1152.11
2 13 2004 1152.11 1156.88 1143.24 1145.81 1329200000 1145.81
2 17 2004 1145.81 1158.98 1145.81 1156.99 1396500000 1156.99
2 18 2004 1156.99 1157.4 1149.54 1151.82 1382400000 1151.82
2 19 2004 1151.82 1158.57 1146.85 1147.06 1562800000 1147.06
2 20 2004 1147.06 1149.81 1139 1144.11 1479600000 1144.11
2 23 2004 1144.11 1146.69 1136.98 1140.99 1380400000 1140.99
2 24 2004 1140.99 1144.54 1134.43 1139.09 1543600000 1139.09
2 25 2004 1139.09 1145.24 1138.96 1143.67 1360700000 1143.67
2 26 2004 1143.67 1147.23 1138.62 1144.91 1383900000 1144.91
2 27 2004 1145.8 1151.68 1141.8 1144.94 1540400000 1144.94
3 1 2004 1144.94 1157.45 1144.94 1155.97 1497100000 1155.97
3 2 2004 1155.97 1156.54 1147.31 1149.1 1.476e+09 1149.1
3 3 2004 1149.1 1152.44 1143.78 1151.03 1334500000 1151.03
3 4 2004 1151.03 1154.97 1149.81 1154.87 1265800000 1154.87
3 5 2004 1154.87 1163.23 1148.77 1156.86 1398200000 1156.86
3 8 2004 1156.86 1159.94 1146.97 1147.2 1254400000 1147.2
3 9 2004 1147.2 1147.32 1136.84 1140.58 1499400000 1140.58
3 10 2004 1140.58 1141.45 1122.53 1123.89 1648400000 1123.89
3 11 2004 1123.89 1125.96 1105.87 1106.78 1889900000 1106.78
3 12 2004 1106.78 1120.63 1106.78 1120.57 1388500000 1120.57
3 15 2004 1120.57 1120.57 1103.36 1104.49 1600600000 1104.49
3 16 2004 1104.49 1113.76 1102.61 1110.7 1500700000 1110.7
3 17 2004 1110.7 1125.76 1110.7 1123.75 1490100000 1123.75
3 18 2004 1123.75 1125.5 1113.25 1122.32 1369200000 1122.32
3 19 2004 1122.32 1122.72 1109.69 1109.78 1457400000 1109.78
3 22 2004 1109.78 1109.78 1089.54 1095.4 1452300000 1095.4
3 23 2004 1095.4 1101.52 1091.57 1093.95 1458200000 1093.95
3 24 2004 1093.95 1098.32 1087.16 1091.33 1527800000 1091.33
3 25 2004 1091.33 1110.38 1091.33 1109.19 1471700000 1109.19
3 26 2004 1109.19 1115.27 1106.13 1108.06 1319100000 1108.06
3 29 2004 1108.06 1124.37 1108.06 1122.47 1405500000 1122.47
3 30 2004 1122.47 1127.6 1119.66 1127 1332400000 1127
3 31 2004 1127 1130.83 1121.46 1126.21 1560700000 1126.21
4 1 2004 1126.21 1135.67 1126.2 1132.17 1560700000 1132.17
4 2 2004 1132.17 1144.81 1132.17 1141.81 1629200000 1141.81
4 5 2004 1141.81 1150.57 1141.64 1150.57 1413700000 1150.57
4 6 2004 1150.57 1150.57 1143.3 1148.16 1397700000 1148.16
4 7 2004 1148.16 1148.16 1138.41 1140.53 1458800000 1140.53
4 8 2004 1140.53 1148.97 1134.52 1139.32 1199800000 1139.32
4 12 2004 1139.32 1147.29 1139.32 1145.2 1102400000 1145.2
4 13 2004 1145.2 1147.78 1127.7 1129.44 1423200000 1129.44
4 14 2004 1129.44 1132.52 1122.15 1128.17 1547700000 1128.17
4 15 2004 1128.17 1134.08 1120.75 1128.84 1568700000 1128.84
4 16 2004 1128.84 1136.8 1126.9 1134.61 1487800000 1134.61
4 19 2004 1134.56 1136.18 1129.84 1135.82 1194900000 1135.82
4 20 2004 1135.82 1139.26 1118.09 1118.15 1508500000 1118.15
4 21 2004 1118.15 1125.72 1116.03 1124.09 1738100000 1124.09
4 22 2004 1124.09 1142.77 1121.95 1139.93 1826700000 1139.93
4 23 2004 1139.93 1141.92 1134.81 1140.6 1396100000 1140.6
4 26 2004 1140.6 1145.08 1132.91 1135.53 1290600000 1135.53
4 27 2004 1135.53 1146.56 1135.53 1138.11 1.518e+09 1138.11
4 28 2004 1138.11 1138.11 1121.7 1122.41 1855600000 1122.41
4 29 2004 1122.41 1128.8 1108.04 1113.89 1.859e+09 1113.89
4 30 2004 1113.89 1119.26 1107.23 1107.3 1634700000 1107.3
5 3 2004 1107.3 1118.72 1107.3 1117.49 1571600000 1117.49
5 4 2004 1117.49 1127.74 1112.89 1119.55 1662100000 1119.55
5 5 2004 1119.55 1125.07 1117.9 1121.53 1.469e+09 1121.53
5 6 2004 1121.53 1121.53 1106.3 1113.99 1509300000 1113.99
5 7 2004 1113.99 1117.3 1098.63 1098.7 1653600000 1098.7
5 10 2004 1098.7 1098.7 1079.63 1087.12 1918400000 1087.12
5 11 2004 1087.12 1095.69 1087.12 1095.45 1533800000 1095.45
5 12 2004 1095.45 1097.55 1076.32 1097.28 1697600000 1097.28
5 13 2004 1097.28 1102.77 1091.76 1096.44 1411100000 1096.44
5 14 2004 1096.44 1102.1 1088.24 1095.7 1335900000 1095.7
5 17 2004 1095.7 1095.7 1079.36 1084.1 1430100000 1084.1
5 18 2004 1084.1 1094.1 1084.1 1091.49 1.353e+09 1091.49
5 19 2004 1091.49 1105.93 1088.49 1088.68 1548600000 1088.68
5 20 2004 1088.68 1092.62 1085.43 1089.19 1.211e+09 1089.19
5 21 2004 1089.19 1099.64 1089.19 1093.56 1258600000 1093.56
5 24 2004 1093.56 1101.28 1091.77 1095.41 1227500000 1095.41
5 25 2004 1095.41 1113.8 1090.74 1113.05 1545700000 1113.05
5 26 2004 1113.05 1116.71 1109.91 1114.94 1369400000 1114.94
5 27 2004 1114.94 1123.95 1114.86 1121.28 1447500000 1121.28
5 28 2004 1121.28 1122.69 1118.1 1120.68 1172600000 1120.68
6 1 2004 1120.68 1122.7 1113.32 1121.2 1.238e+09 1121.2
6 2 2004 1121.2 1128.1 1118.64 1124.99 1251700000 1124.99
6 3 2004 1124.99 1125.31 1116.57 1116.64 1232400000 1116.64
6 4 2004 1116.64 1129.17 1116.64 1122.5 1115300000 1122.5
6 7 2004 1122.5 1140.54 1122.5 1140.42 1211800000 1140.42
6 8 2004 1140.42 1142.18 1135.45 1142.18 1190300000 1142.18
6 9 2004 1142.18 1142.18 1131.17 1131.33 1276800000 1131.33
6 10 2004 1131.33 1136.47 1131.33 1136.47 1160600000 1136.47
6 14 2004 1136.47 1136.47 1122.16 1125.29 1179400000 1125.29
6 15 2004 1125.29 1137.36 1125.29 1132.01 1345900000 1132.01
6 16 2004 1132.01 1135.28 1130.55 1133.56 1168400000 1133.56
6 17 2004 1133.56 1133.56 1126.89 1132.05 1296700000 1132.05
6 18 2004 1132.05 1138.96 1129.83 1135.02 1500600000 1135.02
6 21 2004 1135.02 1138.05 1129.64 1130.3 1123900000 1130.3
6 22 2004 1130.3 1135.05 1124.37 1134.41 1382300000 1134.41
6 23 2004 1134.41 1145.15 1131.73 1144.06 1444200000 1144.06
6 24 2004 1144.06 1146.34 1139.94 1140.65 1394900000 1140.65
6 25 2004 1140.65 1145.97 1134.24 1134.43 1812900000 1134.43
6 28 2004 1134.43 1142.6 1131.72 1133.35 1354600000 1133.35
6 29 2004 1133.35 1138.26 1131.81 1136.2 1.375e+09 1136.2
6 30 2004 1136.2 1144.2 1133.62 1140.84 1473800000 1140.84
7 1 2004 1140.84 1140.84 1123.06 1128.94 1495700000 1128.94
7 2 2004 1128.94 1129.15 1123.26 1125.38 1.085e+09 1125.38
7 6 2004 1125.38 1125.38 1113.21 1116.21 1283300000 1116.21
7 7 2004 1116.21 1122.37 1114.92 1118.33 1328600000 1118.33
7 8 2004 1118.33 1119.12 1108.72 1109.11 1401100000 1109.11
7 9 2004 1109.11 1115.57 1109.11 1112.81 1186300000 1112.81
7 12 2004 1112.81 1116.11 1106.71 1114.35 1114600000 1114.35
7 13 2004 1114.35 1116.3 1112.99 1115.14 1199700000 1115.14
7 14 2004 1115.14 1119.6 1107.83 1111.47 1.462e+09 1111.47
7 15 2004 1111.47 1114.63 1106.67 1106.69 1408700000 1106.69
7 16 2004 1106.69 1112.17 1101.07 1101.39 1450300000 1101.39
7 19 2004 1101.39 1105.52 1096.55 1100.9 1319900000 1100.9
7 20 2004 1100.9 1108.88 1099.1 1108.67 1445800000 1108.67
7 21 2004 1108.67 1116.27 1093.88 1093.88 1679500000 1093.88
7 22 2004 1093.88 1099.66 1084.16 1096.84 1680800000 1096.84
7 23 2004 1096.84 1096.84 1083.56 1086.2 1337500000 1086.2
7 26 2004 1086.2 1089.82 1078.78 1084.07 1413400000 1084.07
7 27 2004 1084.07 1096.65 1084.07 1094.83 1610800000 1094.83
7 28 2004 1094.83 1098.84 1082.17 1095.42 1554300000 1095.42
7 29 2004 1095.42 1103.51 1095.42 1100.43 1530100000 1100.43
7 30 2004 1100.43 1103.73 1096.96 1101.72 1298200000 1101.72
8 2 2004 1101.72 1108.6 1097.34 1106.62 1.276e+09 1106.62
8 3 2004 1106.62 1106.62 1099.26 1099.69 1338300000 1099.69
8 4 2004 1099.69 1102.45 1092.4 1098.63 1369200000 1098.63
8 5 2004 1098.63 1098.79 1079.98 1080.7 1397400000 1080.7
8 6 2004 1080.7 1080.7 1062.23 1063.97 1.521e+09 1063.97
8 9 2004 1063.97 1069.46 1063.97 1065.22 1.086e+09 1065.22
8 10 2004 1065.22 1079.04 1065.22 1079.04 1245600000 1079.04
8 11 2004 1079.04 1079.04 1065.92 1075.79 1410400000 1075.79
8 12 2004 1075.79 1075.79 1062.82 1063.23 1405100000 1063.23
8 13 2004 1063.23 1067.58 1060.72 1064.8 1175100000 1064.8
8 16 2004 1064.8 1080.66 1064.8 1079.34 1206200000 1079.34
8 17 2004 1079.34 1086.78 1079.34 1081.71 1267800000 1081.71
8 18 2004 1081.71 1095.17 1078.93 1095.17 1282500000 1095.17
8 19 2004 1095.17 1095.17 1086.28 1091.23 1249400000 1091.23
8 20 2004 1091.23 1100.26 1089.57 1098.35 1199900000 1098.35
8 23 2004 1098.35 1101.4 1094.73 1095.68 1021900000 1095.68
8 24 2004 1095.68 1100.94 1092.82 1096.19 1092500000 1096.19
8 25 2004 1096.19 1106.29 1093.24 1104.96 1192200000 1104.96
8 26 2004 1104.96 1106.78 1102.46 1105.09 1023600000 1105.09
8 27 2004 1105.09 1109.68 1104.62 1107.77 845400000 1107.77
8 30 2004 1107.77 1107.77 1099.15 1099.15 843100000 1099.15
8 31 2004 1099.15 1104.24 1094.72 1104.24 1138200000 1104.24
9 1 2004 1104.24 1109.24 1099.18 1105.91 1142100000 1105.91
9 2 2004 1105.91 1119.11 1105.6 1118.31 1118400000 1118.31
9 3 2004 1118.31 1120.8 1113.57 1113.63 924170000 1113.63
9 7 2004 1113.63 1124.08 1113.63 1121.3 1214400000 1121.3
9 8 2004 1121.3 1123.05 1116.27 1116.27 1246300000 1116.27
9 9 2004 1116.27 1121.3 1113.62 1118.38 1371300000 1118.38
9 10 2004 1118.38 1125.26 1114.39 1123.92 1261200000 1123.92
9 13 2004 1123.92 1129.78 1123.35 1125.82 1299800000 1125.82
9 14 2004 1125.82 1129.46 1124.72 1128.33 1204500000 1128.33
9 15 2004 1128.33 1128.33 1119.82 1120.37 1.256e+09 1120.37
9 16 2004 1120.37 1126.06 1120.37 1123.5 1113900000 1123.5
9 17 2004 1123.5 1130.14 1123.5 1128.55 1422600000 1128.55
